Time,Temp,Pressure,KE,U,H(t),H(t)/N,U(t)/N,T(t)/N,time averaged values,,,Stdv T,,Stdv U/N,,STDV E/N,,Energy Drift
9.66,123.288266,1.627271,1119.382568,-288.322803,831.059765,12.9853088281,-4.5050437969,17.490352625,,,115.4848279871,,22.6716703111,,140.6616411187,,10.5515714581,
9.67,123.331393,1.629114,1119.774136,-288.713704,831.060432,12.98531925,-4.511151625,17.496470875,,,116.4136067672,,22.7298721921,,140.6618883275,,10.5515807293,
9.68,123.407431,1.634345,1120.464521,-289.440957,831.023564,12.9847431875,-4.5225149531,17.5072581406,,,118.0602146363,,22.8383525957,,140.6482243457,,10.5510682712,
9.69,123.508899,1.642003,1121.385782,-290.369686,831.016096,12.9846265,-4.5370263438,17.5216528438,,,120.2755219995,,22.9772615647,,140.6454566438,,10.5509644674,
9.7,123.622688,1.650956,1122.418919,-291.40533,831.013589,12.9845873281,-4.5532082813,17.5377956094,,,122.7843223546,,23.1326583695,,140.6445275351,,10.5509296206,
9.71,123.734459,1.659998,1123.43373,-292.453527,830.980203,12.9840656719,-4.5695863594,17.5536520313,,,125.2738412586,,23.2904720033,,140.632154784,,10.5504655616,
9.72,123.832718,1.667725,1124.32587,-293.326635,830.999235,12.9843630469,-4.5832286719,17.5675917188,,,127.4830394753,,23.4223342703,,140.6392079192,,10.5507301027,
9.73,123.910924,1.673821,1125.035932,-294.052871,830.983061,12.9841103281,-4.5945761094,17.5786864375,,,129.2551783229,,23.5322985729,,140.6332139289,,10.5505052872,
9.74,123.967536,1.677855,1125.549926,-294.553674,830.996252,12.9843164375,-4.6024011563,17.5867175938,,,130.5456319632,,23.6082785664,,140.6381024272,,10.5506886396,
9.75,124.004874,1.680207,1125.888936,-294.905451,830.983485,12.9841169531,-4.6078976719,17.592014625,,,131.4002484322,,23.6617221042,,140.6333710592,,10.5505111807,
9.76,124.02761,1.681173,1126.095369,-295.124335,830.971034,12.9839224063,-4.6113177344,17.5952401406,,,131.9220106548,,23.6950064374,,140.6287568754,,10.5503381142,
9.77,124.041326,1.681145,1126.219896,-295.234244,830.985652,12.9841508125,-4.6130350625,17.597185875,,,132.2372753491,,23.7117284403,,140.6341741298,,10.5505413016,
9.78,124.051437,1.680717,1126.311703,-295.312141,830.999562,12.9843681563,-4.6142522031,17.5986203594,,,132.4699193934,,23.7235835789,,140.6393291048,,10.550734648,
9.79,124.062543,1.680372,1126.412535,-295.41614,830.996395,12.9843186719,-4.6158771875,17.6001958594,,,132.7256930332,,23.7394157972,,140.6381554225,,10.5506906273,
9.8,124.077998,1.680408,1126.55286,-295.571776,830.981084,12.9840794375,-4.618309,17.6023884375,,,133.0820356065,,23.7631188052,,140.6324812729,,10.5504778073,
9.81,124.099769,1.680971,1126.750529,-295.785613,830.964916,12.9838268125,-4.6216502031,17.6054770156,,,133.5848152651,,23.7957049816,,140.6264896494,,10.5502530752,
9.82,124.128398,1.681958,1127.010462,-296.018938,830.991524,12.9842425625,-4.6252959063,17.6095384688,,,134.2474165355,,23.831286366,,140.6363502515,,10.5506229213,
9.83,124.163055,1.683546,1127.325127,-296.32952,830.995607,12.9843063594,-4.63014875,17.6144551094,,,135.0517256032,,23.8786904605,,140.6378633924,,10.5506796742,
9.84,124.201768,1.685558,1127.676612,-296.699275,830.977337,12.9840208906,-4.6359261719,17.6199470625,,,135.9530054525,,23.9351875386,,140.6310926784,,10.5504257247,
9.85,124.241652,1.68763,1128.038739,-297.074925,830.963814,12.9838095938,-4.6417957031,17.6256052969,,,136.884682191,,23.9926537112,,140.6260812691,,10.5502377576,
9.86,124.279242,1.689443,1128.380032,-297.424055,830.955977,12.9836871406,-4.6472508594,17.630938,,,137.7656841138,,24.0461246862,,140.623177042,,10.5501288248,
9.87,124.311111,1.690709,1128.66938,-297.720963,830.948417,12.9835690156,-4.6518900469,17.6354590625,,,138.5148157734,,24.0916444347,,140.6203754938,,10.5500237423,
9.88,124.334627,1.691249,1128.88289,-297.957525,830.925365,12.9832088281,-4.6555863281,17.6387951563,,,139.0688992829,,24.1279431891,,140.6118331673,,10.5497033239,
9.89,124.348767,1.690748,1129.011274,-298.063974,830.9473,12.9835515625,-4.6572495938,17.6408011563,,,139.4025981286,,24.1442859445,,140.6199615637,,10.5500082162,
9.9,124.354631,1.689573,1129.064514,-298.121343,830.943171,12.9834870469,-4.6581459844,17.6416330313,,,139.5411036945,,24.1530959078,,140.6184314729,,10.5499508239,
9.91,124.355249,1.687772,1129.070126,-298.097426,830.9727,12.9839484375,-4.6577722813,17.6417207188,,,139.5557046376,,24.1494228597,,140.6293742697,,10.5503612713,
9.92,124.354865,1.685875,1129.066645,-298.069905,830.99674,12.9843240625,-4.6573422656,17.6416663281,,,139.5466321171,,24.1451966737,,140.6382832784,,10.5506954227,
9.93,124.357582,1.684292,1129.091315,-298.087823,831.003492,12.9844295625,-4.6576222344,17.6420517969,,,139.6108312637,,24.1479481596,,140.6407855599,,10.5507892742,
9.94,124.365953,1.683319,1129.167318,-298.191445,830.975873,12.9839980156,-4.6592413281,17.6432393438,,,139.8087198326,,24.1638634164,,140.6305501389,,10.5504053754,
9.95,124.380142,1.682678,1129.296146,-298.305722,830.990424,12.984225375,-4.6610269063,17.6452522813,,,140.1444647249,,24.1814212491,,140.635942598,,10.5506076315,
9.96,124.397686,1.682307,1129.455431,-298.451866,831.003565,12.9844307031,-4.6633104063,17.6477411094,,,140.5601534799,,24.2038845072,,140.6408126137,,10.5507902889,
9.97,124.414141,1.681754,1129.604829,-298.577918,831.026911,12.9847954844,-4.6652799688,17.6500754531,,,140.9505988468,,24.2232678744,,140.6494647802,,10.5511147938,
9.98,124.424327,1.680624,1129.697314,-298.657496,831.039818,12.9849971563,-4.666523375,17.6515205313,,,141.1925643176,,24.2355088001,,140.6542483054,,10.5512941986,
9.99,124.423768,1.678606,1129.692239,-298.67667,831.015569,12.9846182656,-4.6668229688,17.6514412344,,,141.1792800535,,24.2384586644,,140.6452613343,,10.5509571422,
